clip,frame,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,Blendshape_0,Blendshape_1,Blendshape_2,Blendshape_3,Blendshape_4,Blendshape_5,Blendshape_6,Blendshape_7,Blendshape_8,Blendshape_9,Blendshape_10,Blendshape_11,Blendshape_12,Blendshape_13,Blendshape_14,Blendshape_15,Blendshape_16,Blendshape_17,Blendshape_18,Blendshape_19,Blendshape_20,Blendshape_21,Blendshape_22,Blendshape_23,Blendshape_24,Blendshape_25,Blendshape_26,Blendshape_27,Blendshape_28,Blendshape_29,Blendshape_30,Blendshape_31,Blendshape_32,Blendshape_33,Blendshape_34,Blendshape_35,Blendshape_36,Blendshape_37,Blendshape_38,Blendshape_39,Blendshape_40,Blendshape_41,Blendshape_42,Blendshape_43,Blendshape_44,Blendshape_45,Blendshape_46,Blendshape_47,Blendshape_48,Blendshape_49,Blendshape_50,Blendshape_51,Blendshape_52,Blendshape_53,Blendshape_54,Blendshape_55,Blendshape_56,Blendshape_57,Blendshape_58,Blendshape_59,Blendshape_60,Blendshape_61,Blendshape_62,Blendshape_63,Blendshape_64,Blendshape_65,Blendshape_66,Blendshape_67
27,4,-0.03480842,0.04034574,-0.001960901,0.9985774,37.4,0,0,12,0,0,24.8,0,0,0,42.53333,0,0,0,0,0,0,0,0,0,0,0,24.53333,0,0,0,0,0,20.53333,7.333333,32.26667,65.26666,20.8,0,77.46667,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466667,0,0,0,0,0,0,0,0
27,5,-0.03138063,0.03826031,0.003066469,0.9987702,34,0,0,15,0,0,31,0,0,0,38.66667,0,0,0,0,0,0,0,0,0,0,0,30.66667,0,0,0,0,0,25.66667,6.666667,29.33333,59.33333,26,0,79.33334,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,0
27,6,-0.02797469,0.03613922,0.008110309,0.9989222,30.6,0,0,18,0,0,37.2,0,0,0,34.8,0,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,30.8,6,26.4,53.4,31.2,0,81.2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0
27,7,-0.02459097,0.03398259,0.01317025,0.9990331,27.2,0,0,21,0,0,43.4,0,0,0,30.93333,0,0,0,0,0,0,0,0,0,0,0,42.93333,0,0,0,0,0,35.93333,5.333333,23.46667,47.46667,36.4,0,83.06667,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066667,0,0,0,0,0,0,0,0
27,8,-0.02123008,0.03179054,0.01824592,0.9991025,23.8,0,0,24,0,0,49.6,0,0,0,27.06667,0,0,0,0,0,0,0,0,0,0,0,49.06667,0,0,0,0,0,41.06667,4.666667,20.53333,41.53333,41.6,0,84.93333,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333,0,0,0,0,0,0,0,0
27,9,-0.01789186,0.02956359,0.02333694,0.9991302,20.4,0,0,27,0,0,55.8,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,0,0,46.2,4,17.6,35.6,46.8,0,86.8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0
27,10,-0.01457693,0.02730187,0.02844294,0.9991161,17,0,0,30,0,0,62,0,0,0,19.33333,0,0,0,0,0,0,0,0,0,0,0,61.33334,0,0,0,0,0,51.33334,3.333333,14.66667,29.66666,52,0,88.66666,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666,0,0,0,0,0,0,0,0
27,11,-0.01128567,0.02500551,0.03356353,0.9990599,13.6,0,0,33,0,0,68.2,0,0,0,15.46667,0,0,0,0,0,0,0,0,0,0,0,67.46667,0,0,0,0,0,56.46667,2.666667,11.73333,23.73333,57.2,0,90.53333,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333,0,0,0,0,0,0,0,0
27,12,-0.008018406,0.02267505,0.03869834,0.9989614,10.2,0,0,36,0,0,74.4,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,73.6,0,0,0,0,0,61.6,2,8.799999,17.8,62.4,0,92.4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
27,13,-0.004775767,0.02031064,0.04384698,0.9988203,6.8,0,0,39,0,0,80.6,0,0,0,7.733333,0,0,0,0,0,0,0,0,0,0,0,79.73334,0,0,0,0,0,66.73334,1.333333,5.866666,11.86667,67.6,0,94.26667,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666667,0,0,0,0,0,0,0,0
27,14,-0.001557575,0.01791239,0.04900907,0.9986364,3.4,0,0,42,0,0,86.8,0,0,0,3.866666,0,0,0,0,0,0,0,0,0,0,0,85.86667,0,0,0,0,0,71.86667,0.6666666,2.933333,5.933333,72.8,0,96.13333,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333,0,0,0,0,0,0,0,0
28,0,-0.01105715,-0.07643817,0.08490582,0.9933912,0,31,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,51,0,96,0,0,0,0,30,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,-0.008961502,-0.06934527,0.084102,0.9940009,0,28.93333,0,0,0,0,0,0,0,0,0,0,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66667,1.266667,0,0,0,0,0,0,0,0,0,0,0,50.6,0,89.6,0.9333334,0,0.8666667,0,28,0,0,0,41.06667,0,0,0,0,0,0,0,3.733334,0,0.4,0,0,0,0,1.933333,0,0
28,2,-0.006877945,-0.06224456,0.08327199,0.9945572,0,26.86667,0,0,0,0,0,0,0,0,0,0,80.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33333,2.533334,0,0,0,0,0,0,0,0,0,0,0,50.2,0,83.2,1.866667,0,1.733333,0,26,0,0,0,38.13333,0,0,0,0,0,0,0,7.466667,0,0.8000001,0,0,0,0,3.866667,0,0
28,3,-0.004806756,-0.05513647,0.08241596,0.99506,0,24.8,0,0,0,0,0,0,0,0,0,0,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.8,0,0,0,0,0,0,0,0,0,0,0,49.8,0,76.8,2.8,0,2.6,0,24,0,0,0,35.2,0,0,0,0,0,0,0,11.2,0,1.2,0,0,0,0,5.8,0,0
28,4,-0.002748208,-0.04802142,0.08153401,0.9955091,0,22.73333,0,0,0,0,0,0,0,0,0,0,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66667,5.066667,0,0,0,0,0,0,0,0,0,0,0,49.4,0,70.4,3.733334,0,3.466667,0,22,0,0,0,32.26667,0,0,0,0,0,0,0,14.93333,0,1.6,0,0,0,0,7.733334,0,0
28,5,-0.000702579,-0.04089984,0.08062631,0.9959047,0,20.66667,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333,6.333333,0,0,0,0,0,0,0,0,0,0,0,49,0,64,4.666667,0,4.333333,0,20,0,0,0,29.33333,0,0,0,0,0,0,0,18.66667,0,2,0,0,0,0,9.666667,0,0
28,6,0.001329858,-0.03377214,0.07969302,0.9962463,0,18.6,0,0,0,0,0,0,0,0,0,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7.6,0,0,0,0,0,0,0,0,0,0,0,48.6,0,57.6,5.6,0,5.2,0,18,0,0,0,26.4,0,0,0,0,0,0,0,22.4,0,2.4,0,0,0,0,11.6,0,0
28,7,0.003348829,-0.02663877,0.07873426,0.9965341,0,16.53333,0,0,0,0,0,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66667,8.866667,0,0,0,0,0,0,0,0,0,0,0,48.2,0,51.2,6.533333,0,6.066667,0,16,0,0,0,23.46667,0,0,0,0,0,0,0,26.13333,0,2.8,0,0,0,0,13.53333,0,0
28,8,0.005354318,-0.0195003,0.07775018,0.9967677,0,14.46667,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333333,10.13333,0,0,0,0,0,0,0,0,0,0,0,47.8,0,44.8,7.466667,0,6.933334,0,14,0,0,0,20.53333,0,0,0,0,0,0,0,29.86667,0,3.2,0,0,0,0,15.46667,0,0
28,9,0.007345547,-0.01235685,0.07674096,0.9969474,0,12.4,0,0,0,0,0,0,0,0,0,0,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.4,0,0,0,0,0,0,0,0,0,0,0,47.4,0,38.4,8.400001,0,7.8,0,12,0,0,0,17.6,0,0,0,0,0,0,0,33.6,0,3.6,0,0,0,0,17.4,0,0
28,10,0.009322501,-0.005209011,0.07570674,0.9970729,0,10.33333,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666,12.66667,0,0,0,0,0,0,0,0,0,0,0,47,0,32,9.333334,0,8.666667,0,9.999999,0,0,0,14.66667,0,0,0,0,0,0,0,37.33334,0,4,0,0,0,0,19.33333,0,0
28,11,0.01128492,0.001942795,0.07464769,0.9971442,0,8.266666,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333,13.93333,0,0,0,0,0,0,0,0,0,0,0,46.6,0,25.6,10.26667,0,9.533334,0,8,0,0,0,11.73333,0,0,0,0,0,0,0,41.06667,0,4.4,0,0,0,0,21.26667,0,0
28,12,0.01323253,0.009098132,0.07356396,0.9971613,0,6.2,0,0,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.2,0,0,0,0,0,0,0,0,0,0,0,46.2,0,19.2,11.2,0,10.4,0,6,0,0,0,8.799999,0,0,0,0,0,0,0,44.8,0,4.8,0,0,0,0,23.2,0,0
28,13,0.01516507,0.01625657,0.07245574,0.9971238,0,4.133333,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666667,16.46667,0,0,0,0,0,0,0,0,0,0,0,45.8,0,12.8,12.13333,0,11.26667,0,4,0,0,0,5.866666,0,0,0,0,0,0,0,48.53333,0,5.2,0,0,0,0,25.13333,0,0
28,14,0.01708228,0.02341766,0.07132317,0.997032,0,2.066667,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333,17.73333,0,0,0,0,0,0,0,0,0,0,0,45.4,0,6.4,13.06667,0,12.13333,0,2,0,0,0,2.933333,0,0,0,0,0,0,0,52.26667,0,5.6,0,0,0,0,27.06667,0,0
29,0,-0.08374262,-0.05654846,0.0332575,0.9943256,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,65,0,0,0,80,51,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
29,1,-0.08089176,-0.04968223,0.03215069,0.9949646,0,0,0,21.46667,0,0,0,0,0,0,0,5.266667,0,0,3.8,0,0,0,3.133333,0,3.733333,0,0,0,0,0,0,0,0,60.66667,0,0,0,77.2,47.6,0,1.533333,0,0,0,0,6.333333,0,0,0,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.26667,6.266667,0,0,0
29,2,-0.07805974,-0.04279997,0.0310038,0.9955469,0,0,0,19.93333,0,0,0,0,0,0,0,10.53333,0,0,7.6,0,0,0,6.266667,0,3.466667,0,0,0,0,0,0,0,0,56.33333,0,0,0,74.4,44.2,0,3.066667,0,0,0,0,12.66667,0,0,0,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.53333,12.53333,0,0,0
29,3,-0.07524758,-0.03590218,0.02981704,0.9960721,0,0,0,18.4,0,0,0,0,0,0,0,15.8,0,0,11.4,0,0,0,9.400001,0,3.2,0,0,0,0,0,0,0,0,52,0,0,0,71.6,40.8,0,4.6,0,0,0,0,19,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,18.8,0,0,0
29,4,-0.07245523,-0.02898954,0.02859069,0.9965402,0,0,0,16.86667,0,0,0,0,0,0,0,21.06667,0,0,15.2,0,0,0,12.53333,0,2.933333,0,0,0,0,0,0,0,0,47.66666,0,0,0,68.8,37.4,0,6.133334,0,0,0,0,25.33333,0,0,0,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06667,25.06667,0,0,0
29,5,-0.06968369,-0.02206231,0.02732501,0.9969507,0,0,0,15.33333,0,0,0,0,0,0,0,26.33333,0,0,19,0,0,0,15.66667,0,2.666667,0,0,0,0,0,0,0,0,43.33333,0,0,0,66,34,0,7.666667,0,0,0,0,31.66667,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33333,31.33333,0,0,0
29,6,-0.06693316,-0.01512114,0.02602026,0.9973035,0,0,0,13.8,0,0,0,0,0,0,0,31.6,0,0,22.8,0,0,0,18.8,0,2.4,0,0,0,0,0,0,0,0,39,0,0,0,63.2,30.6,0,9.2,0,0,0,0,38,0,0,0,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,37.6,0,0,0
29,7,-0.06420384,-0.008166604,0.02467673,0.9975982,0,0,0,12.26667,0,0,0,0,0,0,0,36.86667,0,0,26.6,0,0,0,21.93333,0,2.133333,0,0,0,0,0,0,0,0,34.66667,0,0,0,60.4,27.2,0,10.73333,0,0,0,0,44.33333,0,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86667,43.86667,0,0,0
29,8,-0.06149673,-0.001199209,0.02329467,0.9978347,0,0,0,10.73333,0,0,0,0,0,0,0,42.13334,0,0,30.4,0,0,0,25.06667,0,1.866667,0,0,0,0,0,0,0,0,30.33333,0,0,0,57.6,23.8,0,12.26667,0,0,0,0,50.66667,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.13333,50.13334,0,0,0
29,9,-0.05881177,0.005780478,0.02187438,0.9980126,0,0,0,9.2,0,0,0,0,0,0,0,47.4,0,0,34.2,0,0,0,28.2,0,1.6,0,0,0,0,0,0,0,0,26,0,0,0,54.8,20.4,0,13.8,0,0,0,0,57,0,0,0,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,56.4,0,0,0
29,10,-0.05614991,0.01277192,0.02041614,0.9981318,0,0,0,7.666666,0,0,0,0,0,0,0,52.66667,0,0,38,0,0,0,31.33333,0,1.333333,0,0,0,0,0,0,0,0,21.66667,0,0,0,52,17,0,15.33333,0,0,0,0,63.33334,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66667,62.66667,0,0,0
29,11,-0.05351137,0.01977457,0.01892024,0.9981922,0,0,0,6.133333,0,0,0,0,0,0,0,57.93333,0,0,41.8,0,0,0,34.46667,0,1.066667,0,0,0,0,0,0,0,0,17.33333,0,0,0,49.2,13.6,0,16.86667,0,0,0,0,69.66667,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93333,68.93333,0,0,0
29,12,-0.05089632,0.02678772,0.01738697,0.9981932,0,0,0,4.6,0,0,0,0,0,0,0,63.2,0,0,45.6,0,0,0,37.6,0,0.8,0,0,0,0,0,0,0,0,13,0,0,0,46.4,10.2,0,18.4,0,0,0,0,76,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,75.2,0,0,0
29,13,-0.04830573,0.03381108,0.01581667,0.9981349,0,0,0,3.066667,0,0,0,0,0,0,0,68.46667,0,0,49.4,0,0,0,40.73333,0,0.5333333,0,0,0,0,0,0,0,0,8.666666,0,0,0,43.6,6.8,0,19.93333,0,0,0,0,82.33334,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.466666,81.46667,0,0,0
29,14,-0.04573954,0.04084398,0.01420961,0.9980169,0,0,0,1.533333,0,0,0,0,0,0,0,73.73334,0,0,53.2,0,0,0,43.86667,0,0.2666667,0,0,0,0,0,0,0,0,4.333333,0,0,0,40.8,3.4,0,21.46667,0,0,0,0,88.66666,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733333,87.73334,0,0,0
30,0,-0.03792064,0.07417779,-0.06366499,0.994488,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,47,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
30,1,-0.02999726,0.06841771,-0.05842074,0.9954929,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,16.8,0,0,0,6.400001,0,0,0,0,0,43.86666,0,0,0,0,15.66667,0,3,0,0,5.6,0,0,0,0,0,0,0,4.6,15.86667,0,0,0,0,0,0,0,0,62.53333,0,0,0,0,0,0
30,2,-0.02213568,0.06255675,-0.05306995,0.9963836,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,18.6,0,0,0,12.8,0,0,0,0,0,40.73333,0,0,0,0,21.33333,0,6,0,0,5.2,0,0,0,0,0,0,0,9.200001,14.73333,0,0,0,0,0,0,0,0,58.06667,0,0,0,0,0,0
30,3,-0.01433816,0.05659632,-0.04761422,0.9971581,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,20.4,0,0,0,19.2,0,0,0,0,0,37.6,0,0,0,0,27,0,9,0,0,4.8,0,0,0,0,0,0,0,13.8,13.6,0,0,0,0,0,0,0,0,53.6,0,0,0,0,0,0
30,4,-0.006606963,0.05053825,-0.04205519,0.9978144,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,22.2,0,0,0,25.6,0,0,0,0,0,34.46667,0,0,0,0,32.66667,0,12,0,0,4.4,0,0,0,0,0,0,0,18.4,12.46667,0,0,0,0,0,0,0,0,49.13333,0,0,0,0,0,0
30,5,0.001055668,0.0443843,-0.03639456,0.9983508,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,24,0,0,0,32,0,0,0,0,0,31.33333,0,0,0,0,38.33334,0,15,0,0,4,0,0,0,0,0,0,0,23,11.33333,0,0,0,0,0,0,0,0,44.66666,0,0,0,0,0,0
30,6,0.008647535,0.03813641,-0.03063403,0.9987654,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,0,0,25.8,0,0,0,38.4,0,0,0,0,0,28.2,0,0,0,0,44,0,18,0,0,3.6,0,0,0,0,0,0,0,27.6,10.2,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0
30,7,0.01616648,0.03179613,-0.02477538,0.9990565,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,27.6,0,0,0,44.8,0,0,0,0,0,25.06667,0,0,0,0,49.66667,0,21,0,0,3.2,0,0,0,0,0,0,0,32.2,9.066667,0,0,0,0,0,0,0,0,35.73333,0,0,0,0,0,0
30,8,0.02361064,0.02536548,-0.01882041,0.9992222,0,0,0,0,0,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,0,0,0,29.4,0,0,0,51.2,0,0,0,0,0,21.93333,0,0,0,0,55.33334,0,24,0,0,2.8,0,0,0,0,0,0,0,36.8,7.933333,0,0,0,0,0,0,0,0,31.26666,0,0,0,0,0,0
30,9,0.03097739,0.01884636,-0.01277096,0.9992608,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,31.2,0,0,0,57.6,0,0,0,0,0,18.8,0,0,0,0,61,0,27,0,0,2.4,0,0,0,0,0,0,0,41.4,6.8,0,0,0,0,0,0,0,0,26.8,0,0,0,0,0,0
30,10,0.03826491,0.01224085,-0.006628918,0.9991706,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,33,0,0,0,64,0,0,0,0,0,15.66667,0,0,0,0,66.66667,0,30,0,0,2,0,0,0,0,0,0,0,46,5.666667,0,0,0,0,0,0,0,0,22.33333,0,0,0,0,0,0
30,11,0.0454712,0.005550672,-0.000396191,0.9989501,0,0,0,0,0,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,34.8,0,0,0,70.4,0,0,0,0,0,12.53333,0,0,0,0,72.33334,0,33,0,0,1.6,0,0,0,0,0,0,0,50.6,4.533333,0,0,0,0,0,0,0,0,17.86666,0,0,0,0,0,0
30,12,0.05259427,-0.001222022,0.005925261,0.9985976,0,0,0,0,0,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,0,0,0,36.6,0,0,0,76.8,0,0,0,0,0,9.4,0,0,0,0,78,0,36,0,0,1.2,0,0,0,0,0,0,0,55.2,3.4,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0
30,13,0.05963216,-0.008075177,0.01233345,0.9981115,0,0,0,0,0,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,0,0,0,38.4,0,0,0,83.2,0,0,0,0,0,6.266666,0,0,0,0,83.66666,0,39,0,0,0.8,0,0,0,0,0,0,0,59.8,2.266666,0,0,0,0,0,0,0,0,8.933332,0,0,0,0,0,0
30,14,0.06658298,-0.01500657,0.01882634,0.9974903,0,0,0,0,0,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,0,0,0,40.2,0,0,0,89.6,0,0,0,0,0,3.133333,0,0,0,0,89.33334,0,42,0,0,0.4,0,0,0,0,0,0,0,64.4,1.133333,0,0,0,0,0,0,0,0,4.466666,0,0,0,0,0,0
31,0,0.06925482,-0.03943435,-0.03819365,0.9960873,28,0,0,93,0,0,0,90,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,82,0,0,0
31,1,0.06036087,-0.04055599,-0.03299273,0.9968066,26.13333,0,0,86.8,0,0,0,84,0,0,0.4,0.1333333,0,0,0,91.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.73333,0,1.2,0,0,0,0,0,2.733334,0,0,0,0,0,0,0,0,3.6,0,0,0,0,82.13333,0,0,0,2.733334,76.53333,0,0,4.666667
31,2,0.05145228,-0.04157665,-0.02778991,0.9974226,24.26667,0,0,80.6,0,0,0,78,0,0,0.8000001,0.2666667,0,0,0,84.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.46667,0,2.4,0,0,0,0,0,5.466667,0,0,0,0,0,0,0,0,7.2,0,0,0,0,76.26666,0,0,0,5.466667,71.06667,0,0,9.333334
31,3,0.04253111,-0.0424963,-0.02258653,0.9979354,22.4,0,0,74.4,0,0,0,72,0,0,1.2,0.4,0,0,0,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2,0,3.6,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,10.8,0,0,0,0,70.4,0,0,0,8.2,65.6,0,0,14
31,4,0.03359864,-0.04331462,-0.017384,0.998345,20.53333,0,0,68.2,0,0,0,66,0,0,1.6,0.5333334,0,0,0,71.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.93333,0,4.8,0,0,0,0,0,10.93333,0,0,0,0,0,0,0,0,14.4,0,0,0,0,64.53333,0,0,0,10.93333,60.13333,0,0,18.66667
31,5,0.02465614,-0.04403136,-0.01218375,0.9986516,18.66667,0,0,62,0,0,0,60,0,0,2,0.6666667,0,0,0,65.33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66666,0,6,0,0,0,0,0,13.66667,0,0,0,0,0,0,0,0,18,0,0,0,0,58.66666,0,0,0,13.66667,54.66666,0,0,23.33333
31,6,0.01570566,-0.04464621,-0.00698711,0.998855,16.8,0,0,55.8,0,0,0,54,0,0,2.4,0.8,0,0,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4,0,7.2,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,21.6,0,0,0,0,52.8,0,0,0,16.4,49.2,0,0,28
31,7,0.006748501,-0.04515927,-0.001795494,0.9989554,14.93333,0,0,49.6,0,0,0,48,0,0,2.8,0.9333333,0,0,0,52.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.13333,0,8.4,0,0,0,0,0,19.13333,0,0,0,0,0,0,0,0,25.2,0,0,0,0,46.93333,0,0,0,19.13333,43.73333,0,0,32.66667
31,8,-0.002214074,-0.04557025,0.003389705,0.9989529,13.06667,0,0,43.4,0,0,0,42,0,0,3.2,1.066667,0,0,0,45.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.86666,0,9.6,0,0,0,0,0,21.86667,0,0,0,0,0,0,0,0,28.8,0,0,0,0,41.06667,0,0,0,21.86667,38.26666,0,0,37.33334
31,9,-0.01117998,-0.04587902,0.008567125,0.9988477,11.2,0,0,37.2,0,0,0,36,0,0,3.6,1.2,0,0,0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,0,10.8,0,0,0,0,0,24.6,0,0,0,0,0,0,0,0,32.4,0,0,0,0,35.2,0,0,0,24.6,32.8,0,0,42
31,10,-0.02014794,-0.04608535,0.01373538,0.9986398,9.333333,0,0,31,0,0,0,30,0,0,4,1.333333,0,0,0,32.66666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33333,0,12,0,0,0,0,0,27.33333,0,0,0,0,0,0,0,0,36,0,0,0,0,29.33333,0,0,0,27.33333,27.33333,0,0,46.66667
31,11,-0.02911666,-0.04618941,0.01889308,0.9983295,7.466666,0,0,24.8,0,0,0,24,0,0,4.4,1.466667,0,0,0,26.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.06667,0,13.2,0,0,0,0,0,30.06667,0,0,0,0,0,0,0,0,39.6,0,0,0,0,23.46667,0,0,0,30.06667,21.86666,0,0,51.33334
31,12,-0.03808407,-0.04619103,0.02403887,0.9979169,5.599999,0,0,18.6,0,0,0,18,0,0,4.8,1.6,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,14.4,0,0,0,0,0,32.8,0,0,0,0,0,0,0,0,43.2,0,0,0,0,17.6,0,0,0,32.8,16.4,0,0,56
31,13,-0.04704888,-0.04609016,0.02917138,0.9974022,3.733333,0,0,12.4,0,0,0,12,0,0,5.2,1.733333,0,0,0,13.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53333,0,15.6,0,0,0,0,0,35.53333,0,0,0,0,0,0,0,0,46.8,0,0,0,0,11.73333,0,0,0,35.53333,10.93333,0,0,60.66667
