clip,frame,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,Blendshape_0,Blendshape_1,Blendshape_2,Blendshape_3,Blendshape_4,Blendshape_5,Blendshape_6,Blendshape_7,Blendshape_8,Blendshape_9,Blendshape_10,Blendshape_11,Blendshape_12,Blendshape_13,Blendshape_14,Blendshape_15,Blendshape_16,Blendshape_17,Blendshape_18,Blendshape_19,Blendshape_20,Blendshape_21,Blendshape_22,Blendshape_23,Blendshape_24,Blendshape_25,Blendshape_26,Blendshape_27,Blendshape_28,Blendshape_29,Blendshape_30,Blendshape_31,Blendshape_32,Blendshape_33,Blendshape_34,Blendshape_35,Blendshape_36,Blendshape_37,Blendshape_38,Blendshape_39,Blendshape_40,Blendshape_41,Blendshape_42,Blendshape_43,Blendshape_44,Blendshape_45,Blendshape_46,Blendshape_47,Blendshape_48,Blendshape_49,Blendshape_50,Blendshape_51,Blendshape_52,Blendshape_53,Blendshape_54,Blendshape_55,Blendshape_56,Blendshape_57,Blendshape_58,Blendshape_59,Blendshape_60,Blendshape_61,Blendshape_62,Blendshape_63,Blendshape_64,Blendshape_65,Blendshape_66,Blendshape_67
49,8,0.057989,-0.01932616,0.01826434,0.9979631,0,0,32.2,0,0,0,0,0,0,26.66667,0,0,0,0,36.86666,0,0,0,0,0,36.26667,0,42.13334,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,40.53334,0,0,0,34.06667,0,0,0,0,0,0,0,47.46667,0,0,0,0,0,22.86666,0,0,0,0,45.86667,0,0,0,41.06667,0,0
49,9,0.05688463,-0.02571008,0.02236761,0.9977989,0,0,27.6,0,0,0,0,0,0,30,0,0,0,0,31.6,0,0,0,0,0,40.8,0,47.4,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,45.6,0,0,0,29.2,0,0,0,0,0,0,0,52.4,0,0,0,0,0,19.6,0,0,0,0,51.6,0,0,0,35.2,0,0
49,10,0.05573095,-0.03208549,0.02645781,0.9975794,0,0,23,0,0,0,0,0,0,33.33334,0,0,0,0,26.33333,0,0,0,0,0,45.33334,0,52.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,50.66667,0,0,0,24.33333,0,0,0,0,0,0,0,57.33334,0,0,0,0,0,16.33333,0,0,0,0,57.33334,0,0,0,29.33333,0,0
49,11,0.05452785,-0.03845184,0.0305344,0.9973043,0,0,18.4,0,0,0,0,0,0,36.66667,0,0,0,0,21.06667,0,0,0,0,0,49.86667,0,57.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,55.73333,0,0,0,19.46667,0,0,0,0,0,0,0,62.26667,0,0,0,0,0,13.06667,0,0,0,0,63.06667,0,0,0,23.46667,0,0
49,12,0.05327605,-0.04480859,0.03459688,0.9969739,0,0,13.8,0,0,0,0,0,0,40,0,0,0,0,15.8,0,0,0,0,0,54.4,0,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,60.8,0,0,0,14.6,0,0,0,0,0,0,0,67.2,0,0,0,0,0,9.799999,0,0,0,0,68.8,0,0,0,17.6,0,0
49,13,0.05197544,-0.05115522,0.03864473,0.9965883,0,0,9.2,0,0,0,0,0,0,43.33333,0,0,0,0,10.53333,0,0,0,0,0,58.93333,0,68.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,7.599999,0,65.86667,0,0,0,9.733333,0,0,0,0,0,0,0,72.13333,0,0,0,0,0,6.533333,0,0,0,0,74.53333,0,0,0,11.73333,0,0
49,14,0.05062593,-0.05749118,0.04267744,0.9961477,0,0,4.6,0,0,0,0,0,0,46.66667,0,0,0,0,5.266666,0,0,0,0,0,63.46667,0,73.73334,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,70.93333,0,0,0,4.866666,0,0,0,0,0,0,0,77.06667,0,0,0,0,0,3.266666,0,0,0,0,80.26667,0,0,0,5.866666,0,0
50,0,0.0356541,0.07741827,-0.03448078,0.9957642,0,30,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0,0,0
50,1,0.03363641,0.07019231,-0.03564903,0.9963287,0,28,0,0,0,0,34.53333,0,1.666667,0,0,0,0,0,2.533334,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,16.8,0,4.333333,0,0,0,0,0.1333333,0,0,21.46667,0,3.533334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,83.06667,3.066667,0,0,0,0
50,2,0.03163732,0.06295509,-0.03684825,0.9968339,0,26,0,0,0,0,32.06667,0,3.333333,0,0,0,0,0,5.066667,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,15.6,0,8.666667,0,0,0,0,0.2666667,0,0,19.93333,0,7.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,77.13333,6.133334,0,0,0,0
50,3,0.02965776,0.0557069,-0.03807823,0.99728,0,24,0,0,0,0,29.6,0,5,0,0,0,0,0,7.6,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,14.4,0,13,0,0,0,0,0.4,0,0,18.4,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,71.2,9.2,0,0,0,0
50,4,0.02769782,0.0484485,-0.03933869,0.9976662,0,22,0,0,0,0,27.13333,0,6.666667,0,0,0,0,0,10.13333,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,13.2,0,17.33333,0,0,0,0,0.5333334,0,0,16.86667,0,14.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,65.26666,12.26667,0,0,0,0
50,5,0.02575761,0.04118018,-0.04062941,0.997993,0,20,0,0,0,0,24.66667,0,8.333334,0,0,0,0,0,12.66667,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,12,0,21.66667,0,0,0,0,0.6666667,0,0,15.33333,0,17.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59.33333,15.33333,0,0,0,0
50,6,0.02383801,0.03390275,-0.04195014,0.9982598,0,18,0,0,0,0,22.2,0,10,0,0,0,0,0,15.2,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,10.8,0,26,0,0,0,0,0.8,0,0,13.8,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,53.4,18.4,0,0,0,0
50,7,0.02193912,0.02661645,-0.04330061,0.9984664,0,16,0,0,0,0,19.73333,0,11.66667,0,0,0,0,0,17.73333,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,9.6,0,30.33333,0,0,0,0,0.9333333,0,0,12.26667,0,24.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,47.46667,21.46667,0,0,0,0
50,8,0.02006103,0.0193221,-0.04468058,0.998613,0,14,0,0,0,0,17.26667,0,13.33333,0,0,0,0,0,20.26667,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,8.4,0,34.66667,0,0,0,0,1.066667,0,0,10.73333,0,28.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,41.53333,24.53333,0,0,0,0
50,9,0.01820463,0.01202,-0.04608977,0.9986991,0,12,0,0,0,0,14.8,0,15,0,0,0,0,0,22.8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7.2,0,39,0,0,0,0,1.2,0,0,9.2,0,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,35.6,27.6,0,0,0,0
50,10,0.01636999,0.004710936,-0.04752794,0.9987246,0,9.999999,0,0,0,0,12.33333,0,16.66667,0,0,0,0,0,25.33333,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,43.33334,0,0,0,0,1.333333,0,0,7.666666,0,35.33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.66666,30.66667,0,0,0,0
50,11,0.0145572,-0.00260482,-0.04899479,0.9986895,0,8,0,0,0,0,9.866666,0,18.33333,0,0,0,0,0,27.86667,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4.8,0,47.66667,0,0,0,0,1.466667,0,0,6.133333,0,38.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,23.73333,33.73333,0,0,0,0
50,12,0.01276712,-0.009926424,-0.05049006,0.9985936,0,6,0,0,0,0,7.4,0,20,0,0,0,0,0,30.4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3.6,0,52,0,0,0,0,1.6,0,0,4.6,0,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,17.8,36.8,0,0,0,0
50,13,0.01099985,-0.01725361,-0.05201348,0.9984367,0,4,0,0,0,0,4.933333,0,21.66667,0,0,0,0,0,32.93333,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2.4,0,56.33333,0,0,0,0,1.733333,0,0,3.066667,0,45.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,11.86667,39.86667,0,0,0,0
50,14,0.009255446,-0.02458556,-0.05356476,0.9982188,0,2,0,0,0,0,2.466666,0,23.33333,0,0,0,0,0,35.46667,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1.2,0,60.66667,0,0,0,0,1.866667,0,0,1.533333,0,49.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,5.933333,42.93333,0,0,0,0
51,0,0.03742685,0.008503778,-0.08219655,0.9958768,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,0,0,0,0,59,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0.03882414,0.006108261,-0.07340053,0.9965279,0,0,4.8,0,31.73333,0,3.133333,0,0,0,0,0,4.733334,0,4.733334,0,0,0,0,21.46667,47.6,0,0,0,2.6,55.06667,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,41.06667,0,0,0,0,27.06667,0,0,0,0,0,0,0,0,0,0,0,1.933333
51,2,0.04018233,0.003689152,-0.06459398,0.9970955,0,0,9.6,0,29.46667,0,6.266667,0,0,0,0,0,9.466667,0,9.466667,0,0,0,0,19.93333,44.2,0,0,0,5.2,51.13333,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,38.13333,0,0,0,0,25.13333,0,0,0,0,0,0,0,0,0,0,0,3.866667
51,3,0.04150054,0.001247208,-0.05577774,0.9975796,0,0,14.4,0,27.2,0,9.400001,0,0,0,0,0,14.2,0,14.2,0,0,0,0,18.4,40.8,0,0,0,7.8,47.2,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,35.2,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,5.8
51,4,0.04277875,-0.001217286,-0.04695265,0.9979799,0,0,19.2,0,24.93333,0,12.53333,0,0,0,0,0,18.93333,0,18.93333,0,0,0,0,16.86667,37.4,0,0,0,10.4,43.26667,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,32.26667,0,0,0,0,21.26667,0,0,0,0,0,0,0,0,0,0,0,7.733334
51,5,0.04401662,-0.003703531,-0.03811956,0.9982964,0,0,24,0,22.66667,0,15.66667,0,0,0,0,0,23.66667,0,23.66667,0,0,0,0,15.33333,34,0,0,0,13,39.33333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,29.33333,0,0,0,0,19.33333,0,0,0,0,0,0,0,0,0,0,0,9.666667
51,6,0.04521414,-0.006211246,-0.0292793,0.9985288,0,0,28.8,0,20.4,0,18.8,0,0,0,0,0,28.4,0,28.4,0,0,0,0,13.8,30.6,0,0,0,15.6,35.4,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26.4,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,11.6
51,7,0.04637048,-0.008739638,-0.02043273,0.9986771,0,0,33.6,0,18.13333,0,21.93333,0,0,0,0,0,33.13334,0,33.13334,0,0,0,0,12.26667,27.2,0,0,0,18.2,31.46667,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23.46667,0,0,0,0,15.46667,0,0,0,0,0,0,0,0,0,0,0,13.53333
51,8,0.04748562,-0.01128842,-0.01158069,0.9987409,0,0,38.4,0,15.86667,0,25.06667,0,0,0,0,0,37.86667,0,37.86667,0,0,0,0,10.73333,23.8,0,0,0,20.8,27.53333,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,20.53333,0,0,0,0,13.53333,0,0,0,0,0,0,0,0,0,0,0,15.46667
51,9,0.04855927,-0.01385678,-0.002724056,0.9987205,0,0,43.2,0,13.6,0,28.2,0,0,0,0,0,42.6,0,42.6,0,0,0,0,9.2,20.4,0,0,0,23.4,23.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,17.6,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,17.4
51,10,0.04959144,-0.01644442,0.006136354,0.9986154,0,0,48,0,11.33333,0,31.33333,0,0,0,0,0,47.33334,0,47.33334,0,0,0,0,7.666666,17,0,0,0,26,19.66667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,14.66667,0,0,0,0,9.666666,0,0,0,0,0,0,0,0,0,0,0,19.33333
51,11,0.05058131,-0.01905052,0.01499965,0.9984255,0,0,52.8,0,9.066666,0,34.46667,0,0,0,0,0,52.06667,0,52.06667,0,0,0,0,6.133333,13.6,0,0,0,28.6,15.73333,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,11.73333,0,0,0,0,7.733333,0,0,0,0,0,0,0,0,0,0,0,21.26667
51,12,0.0515289,-0.0216748,0.023865,0.998151,0,0,57.6,0,6.8,0,37.6,0,0,0,0,0,56.8,0,56.8,0,0,0,0,4.6,10.2,0,0,0,31.2,11.8,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,8.799999,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,23.2
51,13,0.05243396,-0.02431641,0.03273153,0.9977916,0,0,62.4,0,4.533333,0,40.73333,0,0,0,0,0,61.53333,0,61.53333,0,0,0,0,3.066667,6.8,0,0,0,33.8,7.866666,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,5.866666,0,0,0,0,3.866666,0,0,0,0,0,0,0,0,0,0,0,25.13333
51,14,0.05329651,-0.02697507,0.04159838,0.9973472,0,0,67.2,0,2.266666,0,43.86667,0,0,0,0,0,66.26667,0,66.26667,0,0,0,0,1.533333,3.4,0,0,0,36.4,3.933333,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,2.933333,0,0,0,0,1.933333,0,0,0,0,0,0,0,0,0,0,0,27.06667
52,0,-0.01977173,0.03624789,0.02454722,0.9988456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,36,0,0,0,68,0,0,0,0,0,0,99,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,97,0,0,0,0,0,0
52,1,-0.01899893,0.03564108,0.0280851,0.9987893,0,0,0,0,0,5.266667,0,0,0,0,0,0,0,0,0,9.333333,0,0,0,0,0,0,33.6,0,0,1.066667,63.46667,0,4.666667,0,0,0,0,92.4,0,0,0,0,0,6.266667,0,86.8,0,3,0,0,0,0,0,0,0,0,0,0,0,1.266667,4,0,0,0,57.86666,90.53333,0,0,0,0,0,0
52,2,-0.01823042,0.03502917,0.03162372,0.9987195,0,0,0,0,0,10.53333,0,0,0,0,0,0,0,0,0,8.666667,0,0,0,0,0,0,31.2,0,0,2.133333,58.93333,0,9.333334,0,0,0,0,85.8,0,0,0,0,0,12.53333,0,80.6,0,6,0,0,0,0,0,0,0,0,0,0,0,2.533334,8,0,0,0,53.73333,84.06667,0,0,0,0,0,0
52,3,-0.01746677,0.03441204,0.03516306,0.9986361,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,28.8,0,0,3.2,54.4,0,14,0,0,0,0,79.2,0,0,0,0,0,18.8,0,74.4,0,9,0,0,0,0,0,0,0,0,0,0,0,3.8,12,0,0,0,49.6,77.6,0,0,0,0,0,0
52,4,-0.01670772,0.03379,0.03870305,0.9985396,0,0,0,0,0,21.06667,0,0,0,0,0,0,0,0,0,7.333333,0,0,0,0,0,0,26.4,0,0,4.266667,49.86666,0,18.66667,0,0,0,0,72.6,0,0,0,0,0,25.06667,0,68.2,0,12,0,0,0,0,0,0,0,0,0,0,0,5.066667,16,0,0,0,45.46667,71.13333,0,0,0,0,0,0
52,5,-0.01595305,0.03316291,0.04224362,0.9984294,0,0,0,0,0,26.33333,0,0,0,0,0,0,0,0,0,6.666667,0,0,0,0,0,0,24,0,0,5.333333,45.33333,0,23.33333,0,0,0,0,66,0,0,0,0,0,31.33333,0,62,0,15,0,0,0,0,0,0,0,0,0,0,0,6.333333,20,0,0,0,41.33333,64.66666,0,0,0,0,0,0
52,6,-0.01520331,0.03253083,0.04578475,0.9983057,0,0,0,0,0,31.6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,21.6,0,0,6.4,40.8,0,28,0,0,0,0,59.4,0,0,0,0,0,37.6,0,55.8,0,18,0,0,0,0,0,0,0,0,0,0,0,7.6,24,0,0,0,37.2,58.2,0,0,0,0,0,0
52,7,-0.01445827,0.03189378,0.04932636,0.9981686,0,0,0,0,0,36.86667,0,0,0,0,0,0,0,0,0,5.333333,0,0,0,0,0,0,19.2,0,0,7.466667,36.26667,0,32.66667,0,0,0,0,52.8,0,0,0,0,0,43.86667,0,49.6,0,21,0,0,0,0,0,0,0,0,0,0,0,8.866667,28,0,0,0,33.06667,51.73333,0,0,0,0,0,0
52,8,-0.01371769,0.03125164,0.0528684,0.998018,0,0,0,0,0,42.13334,0,0,0,0,0,0,0,0,0,4.666667,0,0,0,0,0,0,16.8,0,0,8.533334,31.73333,0,37.33334,0,0,0,0,46.2,0,0,0,0,0,50.13334,0,43.4,0,24,0,0,0,0,0,0,0,0,0,0,0,10.13333,32,0,0,0,28.93333,45.26666,0,0,0,0,0,0
52,9,-0.01298212,0.03060471,0.05641082,0.997854,0,0,0,0,0,47.4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14.4,0,0,9.6,27.2,0,42,0,0,0,0,39.6,0,0,0,0,0,56.4,0,37.2,0,27,0,0,0,0,0,0,0,0,0,0,0,11.4,36,0,0,0,24.8,38.8,0,0,0,0,0,0
52,10,-0.01225132,0.02995288,0.05995356,0.9976764,0,0,0,0,0,52.66667,0,0,0,0,0,0,0,0,0,3.333333,0,0,0,0,0,0,12,0,0,10.66667,22.66667,0,46.66667,0,0,0,0,33,0,0,0,0,0,62.66667,0,31,0,30,0,0,0,0,0,0,0,0,0,0,0,12.66667,40,0,0,0,20.66667,32.33333,0,0,0,0,0,0
52,11,-0.01152507,0.02929617,0.06349657,0.9974855,0,0,0,0,0,57.93333,0,0,0,0,0,0,0,0,0,2.666667,0,0,0,0,0,0,9.599999,0,0,11.73333,18.13333,0,51.33334,0,0,0,0,26.4,0,0,0,0,0,68.93333,0,24.8,0,33,0,0,0,0,0,0,0,0,0,0,0,13.93333,44,0,0,0,16.53333,25.86666,0,0,0,0,0,0
52,12,-0.01080391,0.02863464,0.0670398,0.9972808,0,0,0,0,0,63.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7.2,0,0,12.8,13.6,0,56,0,0,0,0,19.8,0,0,0,0,0,75.2,0,18.6,0,36,0,0,0,0,0,0,0,0,0,0,0,15.2,48,0,0,0,12.4,19.4,0,0,0,0,0,0
52,13,-0.01008761,0.02796816,0.07058319,0.9970626,0,0,0,0,0,68.46667,0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,4.8,0,0,13.86667,9.066666,0,60.66667,0,0,0,0,13.2,0,0,0,0,0,81.46667,0,12.4,0,39,0,0,0,0,0,0,0,0,0,0,0,16.46667,52,0,0,0,8.266666,12.93333,0,0,0,0,0,0
52,14,-0.009375928,0.027297,0.07412668,0.996831,0,0,0,0,0,73.73334,0,0,0,0,0,0,0,0,0,0.6666666,0,0,0,0,0,0,2.4,0,0,14.93333,4.533333,0,65.33334,0,0,0,0,6.599999,0,0,0,0,0,87.73334,0,6.2,0,42,0,0,0,0,0,0,0,0,0,0,0,17.73333,56,0,0,0,4.133333,6.466666,0,0,0,0,0,0
53,0,-0.07191836,0.04016573,0.06422529,0.9945298,0,0,0,0,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,52,0,0,18
53,1,-0.06691234,0.03796555,0.05591762,0.995467,0,0,0,0,9.333333,0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,5.266667,0,0,0,0,1.933333,0,0,0,0,0,47.06667,0,0,0,0,0,0,0,0,0,0,0,61.6,0,0,0,6.533334,0,0,0,0,0,0,0,0,0,10.26667,0,0,4.4,0,5.066667,0,0,48.53333,0,0,19.4
53,2,-0.06187298,0.03584687,0.04761207,0.9963031,0,0,0,0,8.666667,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,10.53333,0,0,0,0,3.866667,0,0,0,0,0,46.13334,0,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,13.06667,0,0,0,0,0,0,0,0,0,9.533333,0,0,8.8,0,10.13333,0,0,45.06667,0,0,20.8
53,3,-0.05680193,0.03381023,0.03931001,0.9970382,0,0,0,0,8,0,33.6,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,5.8,0,0,0,0,0,45.2,0,0,0,0,0,0,0,0,0,0,0,52.8,0,0,0,19.6,0,0,0,0,0,0,0,0,0,8.8,0,0,13.2,0,15.2,0,0,41.6,0,0,22.2
53,4,-0.05170013,0.03185616,0.0310128,0.9976726,0,0,0,0,7.333333,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,21.06667,0,0,0,0,7.733334,0,0,0,0,0,44.26667,0,0,0,0,0,0,0,0,0,0,0,48.4,0,0,0,26.13334,0,0,0,0,0,0,0,0,0,8.066667,0,0,17.6,0,20.26667,0,0,38.13333,0,0,23.6
53,5,-0.04656873,0.02998516,0.02272179,0.9982063,0,0,0,0,6.666667,0,28,0,0,0,0,0,0,0,0,0,0,0,0,26.33333,0,0,0,0,9.666667,0,0,0,0,0,43.33333,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,32.66667,0,0,0,0,0,0,0,0,0,7.333333,0,0,22,0,25.33333,0,0,34.66667,0,0,25
53,6,-0.04140866,0.0281977,0.01443831,0.9986399,0,0,0,0,6,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,31.6,0,0,0,0,11.6,0,0,0,0,0,42.4,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0,0,39.2,0,0,0,0,0,0,0,0,0,6.6,0,0,26.4,0,30.4,0,0,31.2,0,0,26.4
53,7,-0.03622163,0.02649429,0.006163738,0.9989735,0,0,0,0,5.333333,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,36.86667,0,0,0,0,13.53333,0,0,0,0,0,41.46667,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,45.73333,0,0,0,0,0,0,0,0,0,5.866667,0,0,30.8,0,35.46667,0,0,27.73333,0,0,27.8
53,8,-0.03100859,0.02487522,-0.002100619,0.9992073,0,0,0,0,4.666667,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,42.13334,0,0,0,0,15.46667,0,0,0,0,0,40.53333,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,52.26667,0,0,0,0,0,0,0,0,0,5.133333,0,0,35.2,0,40.53334,0,0,24.26666,0,0,29.2
53,9,-0.02577074,0.0233412,-0.01035341,0.9993418,0,0,0,0,4,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,47.4,0,0,0,0,17.4,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,26.4,0,0,0,58.8,0,0,0,0,0,0,0,0,0,4.4,0,0,39.6,0,45.6,0,0,20.8,0,0,30.6
53,10,-0.02050904,0.02189254,-0.01859332,0.999377,0,0,0,0,3.333333,0,14,0,0,0,0,0,0,0,0,0,0,0,0,52.66667,0,0,0,0,19.33333,0,0,0,0,0,38.66667,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,65.33334,0,0,0,0,0,0,0,0,0,3.666667,0,0,44,0,50.66667,0,0,17.33333,0,0,32
53,11,-0.01522523,0.02052961,-0.02681902,0.9993135,0,0,0,0,2.666667,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,57.93333,0,0,0,0,21.26667,0,0,0,0,0,37.73333,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,71.86667,0,0,0,0,0,0,0,0,0,2.933333,0,0,48.4,0,55.73333,0,0,13.86667,0,0,33.4
53,12,-0.009920275,0.01925282,-0.03502921,0.9991515,0,0,0,0,2,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,63.2,0,0,0,0,23.2,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,78.4,0,0,0,0,0,0,0,0,0,2.2,0,0,52.8,0,60.8,0,0,10.4,0,0,34.8
53,13,-0.004595417,0.01806253,-0.04322256,0.9988915,0,0,0,0,1.333333,0,5.599999,0,0,0,0,0,0,0,0,0,0,0,0,68.46667,0,0,0,0,25.13333,0,0,0,0,0,35.86666,0,0,0,0,0,0,0,0,0,0,0,8.799999,0,0,0,84.93333,0,0,0,0,0,0,0,0,0,1.466667,0,0,57.2,0,65.86667,0,0,6.933333,0,0,36.2
53,14,0.000748369,0.01695911,-0.0513978,0.9985339,0,0,0,0,0.6666666,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,73.73334,0,0,0,0,27.06667,0,0,0,0,0,34.93333,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,91.46667,0,0,0,0,0,0,0,0,0,0.7333333,0,0,61.6,0,70.93333,0,0,3.466666,0,0,37.6
54,0,-0.05962857,0.07799584,-0.05132647,0.9938443,0,0,0,0,18,0,0,0,82,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,-0.05228614,0.06740712,-0.0487131,0.995163,0,0,0,0,16.8,0,0.5333334,0,79.53333,0,0,0,0,0,0,0,0,0,3.266667,28.93333,0,0,0,0,0,0,0,0,0,89.6,0,0,0,0,0,0,0,0,0,3.333333,0,15.86667,0.3333333,0,0,15.86667,25.2,0,0,2.533334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0
